age,salary,monthly_expenses,savings,debt,dependents,investment_horizon,risk_score,savings_rate,emergency_fund_months,debt_to_income,profile
66,123930,8221.88,460438,48324,0,17,3,0.204,56.0,0.39,Conservative
39,188354,6690.19,57233,56108,4,38,2,0.574,8.55,0.298,Balanced
67,225710,11619.48,477861,34377,2,36,9,0.382,41.13,0.152,Aggressive
74,189290,7678.76,140748,80069,2,34,8,0.513,18.33,0.423,Aggressive
67,169022,6232.11,91409,111875,0,6,10,0.558,14.67,0.662,Balanced
72,79739,5009.46,97991,114886,0,39,5,0.246,19.56,1.441,Conservative
66,24507,1319.2,415273,60207,2,2,5,0.354,314.79,2.457,Conservative
29,197375,7712.46,356918,22368,0,18,6,0.531,46.28,0.113,Aggressive
72,122552,5315.69,222227,25736,1,27,6,0.479,41.81,0.21,Balanced
38,99059,7278.03,448750,17753,0,39,2,0.118,61.66,0.179,Balanced
73,175739,11961.58,82939,134643,2,19,7,0.183,6.93,0.766,Conservative
21,155064,10776.57,273382,26798,3,32,3,0.166,25.37,0.173,Balanced
48,150514,7563.41,5541,101844,0,24,8,0.397,0.73,0.677,Balanced
61,224635,12974.43,51106,76595,4,34,9,0.307,3.94,0.341,Balanced
48,107680,5000.14,482506,92539,1,25,3,0.443,96.5,0.859,Conservative
40,45530,1490.13,187937,140128,1,24,6,0.607,126.12,3.078,Balanced
71,35305,1678.72,303171,63279,1,25,8,0.429,180.6,1.792,Balanced
70,129097,7279.88,271894,18564,4,12,6,0.323,37.35,0.144,Balanced
37,203201,8600.98,354992,142292,4,30,10,0.492,41.27,0.7,Aggressive
32,238339,16214.46,157260,11290,1,6,3,0.184,9.7,0.047,Balanced
40,237281,8563.97,151362,20018,1,30,4,0.567,17.67,0.084,Aggressive
45,249905,11493.98,263590,55138,1,33,9,0.448,22.93,0.221,Aggressive
33,72044,2513.72,299442,82155,0,15,1,0.581,119.12,1.14,Balanced
54,242450,11570.07,336507,81567,4,29,4,0.427,29.08,0.336,Balanced
38,150436,4661.18,125973,9006,2,14,10,0.628,27.03,0.06,Aggressive
32,109363,4555.9,247052,15908,0,25,1,0.5,54.23,0.145,Balanced
34,78817,3746.46,132708,71165,2,5,8,0.43,35.42,0.903,Aggressive
67,123038,6285.1,163487,84406,0,2,7,0.387,26.01,0.686,Conservative
54,66666,3605.7,223046,149121,0,16,7,0.351,61.86,2.237,Balanced
30,177245,7403.6,328734,141899,2,39,2,0.499,44.4,0.801,Balanced
36,38909,2067.6,417137,69522,1,38,10,0.362,201.75,1.787,Aggressive
47,215039,11288.7,472485,40954,2,17,6,0.37,41.85,0.19,Balanced
62,182079,7949.23,453632,67359,3,31,8,0.476,57.07,0.37,Aggressive
35,164057,11027.5,31393,54980,4,1,8,0.193,2.85,0.335,Conservative
31,42525,2303.8,64624,87256,3,6,5,0.35,28.05,2.052,Balanced
53,132293,5873.24,36671,86008,0,31,8,0.467,6.24,0.65,Aggressive
53,121046,8786.29,150210,131682,2,6,2,0.129,17.1,1.088,Conservative
37,57403,3897.72,378698,142956,1,36,4,0.185,97.16,2.49,Balanced
69,188265,13969.63,198056,126446,1,8,10,0.11,14.18,0.672,Balanced
36,154902,9432.61,229810,103249,3,29,2,0.269,24.36,0.667,Conservative
62,207216,9635.93,434779,11018,3,9,5,0.442,45.12,0.053,Balanced
61,151605,6373.39,24693,36599,0,22,3,0.496,3.87,0.241,Balanced
24,172018,10246.89,335387,118557,4,10,6,0.285,32.73,0.689,Balanced
74,43504,3224.55,271882,111694,0,24,7,0.111,84.32,2.567,Conservative
61,130551,7557.74,401135,48071,1,2,6,0.305,53.08,0.368,Conservative
70,75715,5267.8,20910,12394,2,20,2,0.165,3.97,0.164,Conservative
21,179327,7935.32,137528,14417,3,17,2,0.469,17.33,0.08,Balanced
51,207513,9923.01,342805,27849,1,33,4,0.426,34.55,0.134,Aggressive
19,56855,4019.89,24253,35207,0,14,7,0.152,6.03,0.619,Balanced
22,61721,3941.28,73358,124947,4,32,8,0.234,18.61,2.024,Aggressive
72,131597,9757.65,330794,146187,2,37,5,0.11,33.9,1.111,Conservative
27,192922,12477.56,241399,49021,4,24,10,0.224,19.35,0.254,Aggressive
49,120659,5999.6,419255,127627,0,20,1,0.403,69.88,1.058,Conservative
59,54723,2928.08,200379,115159,0,6,9,0.358,68.43,2.104,Balanced
58,186811,13159.02,9529,64079,1,33,8,0.155,0.72,0.343,Balanced
30,25539,1390.61,57036,89979,2,28,1,0.347,41.02,3.523,Balanced
56,224101,9159.54,387982,36533,0,11,9,0.51,42.36,0.163,Aggressive
22,215581,10592.05,333858,122514,1,36,5,0.41,31.52,0.568,Aggressive
27,136360,7204.06,247141,89832,0,20,8,0.366,34.31,0.659,Aggressive
27,121140,4070.26,478824,79283,1,6,10,0.597,117.64,0.654,Aggressive
55,172383,10904.22,310633,83093,4,8,10,0.241,28.49,0.482,Balanced
44,89180,3048.06,357275,130798,1,19,2,0.59,117.21,1.467,Balanced
68,136985,6537.66,81607,46963,4,15,7,0.427,12.48,0.343,Balanced
38,105981,6999.54,174734,31034,3,22,9,0.207,24.96,0.293,Aggressive
25,55934,2830.09,151290,14143,0,2,7,0.393,53.46,0.253,Balanced
18,160583,10880.95,344046,119057,3,28,9,0.187,31.62,0.741,Aggressive
45,151255,6781.7,395914,93415,2,36,4,0.462,58.38,0.618,Balanced
66,29475,2153.39,272051,69662,3,36,5,0.123,126.34,2.363,Conservative
56,235838,9142.8,206180,71721,1,18,7,0.535,22.55,0.304,Balanced
31,214202,6623.22,214246,114938,1,12,1,0.629,32.35,0.537,Balanced
38,79577,5502.98,136789,130557,2,19,2,0.17,24.86,1.641,Conservative
47,46008,2928.07,490512,95203,2,26,2,0.236,167.52,2.069,Conservative
38,227940,9071.84,369840,73993,0,25,10,0.522,40.77,0.325,Aggressive
66,199013,14786.8,76447,147014,1,28,9,0.108,5.17,0.739,Balanced
26,62756,3275.1,295782,112022,2,15,3,0.374,90.31,1.785,Balanced
34,221330,16103.34,35000,67659,3,10,9,0.127,2.17,0.306,Balanced
22,100730,5269.57,5759,17894,1,39,1,0.372,1.09,0.178,Balanced
74,243239,12355.14,488836,102156,2,34,3,0.39,39.57,0.42,Balanced
48,178984,8904.84,80152,36190,0,13,10,0.403,9.0,0.202,Aggressive
69,102702,4571.79,50453,8431,4,16,2,0.466,11.04,0.082,Conservative
57,201731,10818.43,23283,101311,1,31,2,0.356,2.15,0.502,Conservative
55,66840,3335.9,42449,144985,1,1,1,0.401,12.72,2.169,Conservative
60,232584,7175.43,414871,14860,1,23,6,0.63,57.82,0.064,Balanced
36,58623,2409.6,32889,32924,1,14,5,0.507,13.65,0.562,Aggressive
53,83303,3243.39,187731,104646,4,39,5,0.533,57.88,1.256,Balanced
67,66062,4553.27,426899,95231,4,30,9,0.173,93.76,1.442,Balanced
50,76690,4341.79,293692,73134,0,20,6,0.321,67.64,0.954,Balanced
30,228654,14672.45,425837,116707,1,25,9,0.23,29.02,0.51,Aggressive
31,118980,8688.06,290185,54389,2,11,4,0.124,33.4,0.457,Balanced
73,174706,10252.64,36605,108182,3,26,7,0.296,3.57,0.619,Conservative
50,155162,11513.48,126992,106227,1,21,4,0.11,11.03,0.685,Balanced
46,65266,2836.19,415358,86090,4,5,1,0.479,146.45,1.319,Conservative
60,181080,6827.42,106831,54199,0,7,4,0.548,15.65,0.299,Balanced
66,107643,5129.37,431541,31444,1,12,2,0.428,84.13,0.292,Balanced
53,78704,3993.83,367915,18798,0,2,5,0.391,92.12,0.239,Balanced
61,213938,15019.32,231496,60147,2,39,2,0.158,15.41,0.281,Conservative
27,137374,7532.3,452595,142513,2,21,2,0.342,60.09,1.037,Balanced
48,28382,1207.89,422636,62942,2,32,4,0.489,349.9,2.218,Balanced
23,198846,12567.88,186706,32860,2,5,7,0.242,14.86,0.165,Balanced
74,225642,11812.5,172333,113605,3,27,3,0.372,14.59,0.503,Conservative
18,225134,8239.39,52444,120931,0,31,7,0.561,6.37,0.537,Aggressive
24,109609,6094.73,31527,12468,1,12,9,0.333,5.17,0.114,Aggressive
44,66698,4731.48,123952,58014,3,36,3,0.149,26.2,0.87,Conservative
38,21110,1430.98,489732,90343,1,21,4,0.187,342.24,4.28,Balanced
45,135266,7583.3,204494,17986,4,19,1,0.327,26.97,0.133,Balanced
33,233053,10825.23,365841,35719,3,3,7,0.443,33.8,0.153,Balanced
73,151458,5021.32,153052,59116,3,17,1,0.602,30.48,0.39,Conservative
63,209585,10624.33,169196,75794,4,30,3,0.392,15.93,0.362,Conservative
40,235192,14966.91,69691,132382,3,36,9,0.236,4.66,0.563,Aggressive
69,67801,3097.1,353048,96462,0,9,5,0.452,113.99,1.423,Conservative
37,134012,5354.85,49528,63798,2,34,10,0.521,9.25,0.476,Aggressive
55,116085,8341.28,490381,82078,1,29,10,0.138,58.79,0.707,Balanced
71,222929,14896.41,53945,20162,4,10,2,0.198,3.62,0.09,Conservative
42,241048,14082.26,82499,116274,2,9,9,0.299,5.86,0.482,Balanced
45,51566,1827.29,489332,16761,3,11,6,0.575,267.79,0.325,Balanced
22,183593,6574.16,307836,19679,0,19,9,0.57,46.83,0.107,Aggressive
73,43798,1484.65,332488,74441,3,22,4,0.593,223.95,1.7,Balanced
38,164637,9452.4,149818,143451,4,22,6,0.311,15.85,0.871,Balanced
35,43027,1482.85,427102,47770,3,16,7,0.586,288.03,1.11,Balanced
64,248703,16858.85,50611,59567,0,17,6,0.187,3.0,0.24,Balanced
23,25631,1914.06,208578,144493,3,7,4,0.104,108.97,5.637,Balanced
74,240937,11072.89,118923,94183,3,31,8,0.449,10.74,0.391,Aggressive
46,76878,3840.81,441976,48938,3,4,6,0.4,115.07,0.637,Conservative
36,65206,4028.74,172454,10974,3,29,2,0.259,42.81,0.168,Balanced
50,123473,8904.81,60057,123617,0,7,6,0.135,6.74,1.001,Conservative
18,209654,14706.38,454634,2500,1,30,1,0.158,30.91,0.012,Balanced
62,78334,2491.51,143760,60490,2,3,9,0.618,57.7,0.772,Balanced
20,92323,3408.18,273313,73649,4,25,10,0.557,80.19,0.798,Aggressive
59,73619,4693.39,405159,93116,1,34,7,0.235,86.33,1.265,Balanced
38,123536,7503.69,117356,112742,0,33,8,0.271,15.64,0.913,Aggressive
52,177947,6276.64,282273,96296,4,31,4,0.577,44.97,0.541,Balanced
58,175586,9161.72,420670,122189,4,24,8,0.374,45.92,0.696,Balanced
57,173652,11279.39,269879,142877,3,38,1,0.221,23.93,0.823,Conservative
20,236899,9285.05,75950,108025,2,4,4,0.53,8.18,0.456,Balanced
42,155360,10735.48,181885,122098,2,10,6,0.171,16.94,0.786,Balanced
62,26734,844.65,43349,7731,0,25,10,0.621,51.32,0.289,Aggressive
55,234072,15218.72,313836,107197,1,37,7,0.22,20.62,0.458,Balanced
62,59008,3386.57,225655,95310,3,1,3,0.311,66.63,1.615,Conservative
72,69349,3024.54,376615,100788,2,17,10,0.477,124.52,1.453,Balanced
37,158886,9884.2,12093,105932,3,7,10,0.253,1.22,0.667,Conservative
69,194226,12629.56,41428,11460,1,14,2,0.22,3.28,0.059,Conservative
61,158923,11437.75,28385,11294,4,1,9,0.136,2.48,0.071,Conservative
62,144478,6649.31,55301,10059,1,6,1,0.448,8.32,0.07,Conservative
51,152672,9253.31,403007,110621,4,39,10,0.273,43.55,0.725,Balanced
38,76614,4350.65,176550,7817,1,10,1,0.319,40.58,0.102,Balanced
73,223474,11897.45,188042,93917,3,21,10,0.361,15.81,0.42,Aggressive
72,23692,1657.91,457823,134105,1,3,2,0.16,276.15,5.66,Conservative
65,146745,4301.37,387212,12971,2,19,5,0.648,90.02,0.088,Balanced
40,209099,8802.4,384815,19731,2,28,1,0.495,43.72,0.094,Balanced
23,40373,2173.59,70168,131083,0,2,6,0.354,32.28,3.247,Balanced
68,249708,9323.71,228791,75244,2,27,8,0.552,24.54,0.301,Aggressive
70,213877,15137.62,132416,149076,2,32,10,0.151,8.75,0.697,Balanced
30,132413,7792.25,55429,22537,4,12,2,0.294,7.11,0.17,Balanced
66,231455,11820.32,294513,24836,3,1,5,0.387,24.92,0.107,Conservative
40,34507,2294.96,228624,139583,3,29,3,0.202,99.62,4.045,Conservative
26,82931,4132.64,297055,143545,4,9,2,0.402,71.88,1.731,Conservative
34,95499,5230.63,322321,10468,2,18,6,0.343,61.62,0.11,Aggressive
19,222714,6523.91,165603,100231,1,36,1,0.648,25.38,0.45,Balanced
36,223941,10285.15,298346,55965,4,16,8,0.449,29.01,0.25,Aggressive
36,134362,4773.6,389209,88898,3,35,6,0.574,81.53,0.662,Balanced
73,117449,7138.24,23023,86036,0,36,4,0.271,3.23,0.733,Conservative
24,116819,5972.03,368122,131087,3,4,5,0.387,61.64,1.122,Balanced
71,59423,2555.02,492235,15986,1,35,2,0.484,192.65,0.269,Balanced
59,123612,6255.88,5276,2345,3,19,8,0.393,0.84,0.019,Balanced
59,246423,9554.98,323645,8450,4,6,6,0.535,33.87,0.034,Balanced
37,106120,7594.63,412440,146421,0,31,6,0.141,54.31,1.38,Balanced
26,137409,4347.68,188430,66599,3,27,3,0.62,43.34,0.485,Balanced
34,110918,7634.66,145672,16659,4,3,1,0.174,19.08,0.15,Conservative
44,86600,4555.5,42967,43751,4,36,8,0.369,9.43,0.505,Aggressive
64,61848,3558.43,444958,80476,4,36,7,0.31,125.04,1.301,Balanced
19,26820,1154.23,323366,69118,0,2,1,0.484,280.16,2.577,Conservative
53,28512,2094.88,99920,8066,4,37,8,0.118,47.7,0.283,Aggressive
36,187797,7903.41,499770,78772,0,15,10,0.495,63.23,0.419,Aggressive
34,71534,4017.13,374528,66015,1,37,2,0.326,93.23,0.923,Balanced
22,236223,17645.45,79968,93706,1,23,8,0.104,4.53,0.397,Aggressive
56,145191,10098.06,153290,144792,1,6,5,0.165,15.18,0.997,Conservative
35,190848,10257.78,177586,113713,4,33,8,0.355,17.31,0.596,Aggressive
70,80945,6035.16,379493,27400,0,5,6,0.105,62.88,0.339,Conservative
71,103420,6340.97,151212,84012,1,21,2,0.264,23.85,0.812,Conservative
24,198527,7689.37,322956,115517,2,28,7,0.535,42.0,0.582,Aggressive
34,103488,4942.22,108144,26510,1,21,6,0.427,21.88,0.256,Aggressive
56,203505,9055.49,20060,117388,4,24,4,0.466,2.22,0.577,Conservative
53,29711,1335.03,400096,106639,2,28,9,0.461,299.69,3.589,Aggressive
57,210334,13465.78,48256,119618,3,11,4,0.232,3.58,0.569,Conservative
62,106009,5930.71,260376,19188,2,22,1,0.329,43.9,0.181,Balanced
21,234857,7260.04,357009,108382,3,34,3,0.629,49.17,0.461,Balanced
55,29597,2053.53,30079,7990,2,37,8,0.167,14.65,0.27,Aggressive
42,80067,3424.45,96236,121024,0,17,3,0.487,28.1,1.512,Balanced
22,238592,17862.41,130484,140047,2,15,7,0.102,7.3,0.587,Balanced
47,68022,4958.83,347909,120704,1,29,1,0.125,70.16,1.774,Conservative
29,232996,16839.63,160109,4273,3,34,4,0.133,9.51,0.018,Aggressive
21,132673,8801.97,253256,71997,3,22,4,0.204,28.77,0.543,Balanced
41,169854,6671.54,239208,40326,1,27,9,0.529,35.85,0.237,Aggressive
46,71782,3846.01,380265,51350,0,38,1,0.357,98.87,0.715,Conservative
26,223216,8805.25,90161,93630,2,15,9,0.527,10.24,0.419,Aggressive
21,249723,10255.74,137227,139804,0,21,10,0.507,13.38,0.56,Aggressive
68,206085,11781.6,453167,72911,1,4,8,0.314,38.46,0.354,Balanced
41,130716,4057.19,199556,13660,2,18,10,0.628,49.19,0.105,Aggressive
31,138030,10159.03,342365,125189,1,7,6,0.117,33.7,0.907,Balanced
22,92036,6559.64,148783,55020,3,16,4,0.145,22.68,0.598,Balanced
35,55342,2579.96,153852,108223,3,35,6,0.441,59.63,1.956,Balanced
59,105745,5582.3,34471,146979,3,12,6,0.367,6.18,1.39,Balanced
74,172049,8693.72,388827,99731,4,7,2,0.394,44.73,0.58,Conservative
36,77396,5386.83,105423,85430,4,10,7,0.165,19.57,1.104,Balanced
29,134836,8188.26,7298,129060,3,1,9,0.271,0.89,0.957,Conservative
35,126998,5322.92,17728,99941,4,12,8,0.497,3.33,0.787,Balanced
34,70021,3476.32,167311,119264,4,27,3,0.404,48.13,1.703,Balanced
47,220129,10748.37,231144,4677,1,28,8,0.414,21.51,0.021,Aggressive
41,150672,11019.58,442436,120213,2,18,4,0.122,40.15,0.798,Balanced
28,138559,5154.64,95345,46548,3,1,10,0.554,18.5,0.336,Aggressive
52,86836,2889.23,201852,7122,4,23,1,0.601,69.86,0.082,Balanced
40,178147,12386.27,41003,50794,1,39,3,0.166,3.31,0.285,Balanced
34,240587,16904.79,277192,132366,1,17,1,0.157,16.4,0.55,Balanced
18,181874,12571.38,108625,112993,2,1,5,0.171,8.64,0.621,Conservative
32,228833,12033.51,131442,48070,1,38,10,0.369,10.92,0.21,Aggressive
49,97017,5763.29,462782,139627,0,4,9,0.287,80.3,1.439,Conservative
26,237825,13077.4,169425,2116,0,15,7,0.34,12.96,0.009,Aggressive
32,206894,6692.96,75031,141619,3,21,3,0.612,11.21,0.685,Balanced
45,202675,11446.23,287347,143782,2,21,7,0.322,25.1,0.709,Balanced
41,122689,3654.98,419243,129242,0,22,8,0.643,114.7,1.053,Aggressive
52,100291,4419.01,232140,38807,2,14,4,0.471,52.53,0.387,Balanced
39,110450,7941.0,97466,105704,3,35,3,0.137,12.27,0.957,Conservative
44,186664,8045.61,66055,31086,1,4,2,0.483,8.21,0.167,Balanced
36,76006,5490.83,192554,96091,1,35,8,0.133,35.07,1.264,Aggressive
62,177341,7205.57,51433,35310,1,32,3,0.512,7.14,0.199,Balanced
29,124268,5416.11,454894,39488,0,28,7,0.477,83.99,0.318,Aggressive
37,70138,4065.81,60975,53172,2,12,2,0.304,15.0,0.758,Balanced
18,82398,5279.62,439446,1172,0,30,5,0.231,83.23,0.014,Aggressive
38,241163,12575.91,23741,124664,4,9,5,0.374,1.89,0.517,Conservative
66,170946,11897.32,382166,39806,2,19,9,0.165,32.12,0.233,Balanced
62,77228,2394.92,335476,87515,3,16,8,0.628,140.08,1.133,Balanced
18,82670,5905.44,213441,53826,0,30,8,0.143,36.14,0.651,Aggressive
27,145613,5557.19,173088,80221,1,1,10,0.542,31.15,0.551,Aggressive
64,122071,8507.65,281272,122426,1,23,2,0.164,33.06,1.003,Conservative
49,130572,6207.34,282011,26738,1,12,2,0.43,45.43,0.205,Balanced
56,158997,10706.02,274399,127212,0,5,10,0.192,25.63,0.8,Balanced
39,23107,1385.3,232601,114284,0,20,7,0.281,167.91,4.946,Balanced
35,106388,3960.9,447467,59665,1,3,4,0.553,112.97,0.561,Balanced
65,115719,8244.27,218858,24688,1,2,3,0.145,26.55,0.213,Conservative
63,138018,5578.63,144597,116003,1,20,3,0.515,25.92,0.84,Conservative
49,47617,1921.65,136459,52385,4,2,7,0.516,71.01,1.1,Conservative
44,94258,6266.57,61175,114738,0,35,1,0.202,9.76,1.217,Conservative
45,70075,2383.89,472910,81301,1,4,4,0.592,198.38,1.16,Conservative
35,146998,5783.39,49848,131215,3,36,6,0.528,8.62,0.893,Balanced
56,42631,2227.55,71262,52839,1,6,9,0.373,31.99,1.239,Balanced
66,143120,9621.99,101632,71337,0,14,1,0.193,10.56,0.498,Conservative
46,213516,7670.85,373979,87172,3,15,1,0.569,48.75,0.408,Conservative
35,117158,6357.95,201096,97821,0,37,2,0.349,31.63,0.835,Balanced
61,158955,9817.89,448600,42980,0,33,7,0.259,45.69,0.27,Balanced
25,170780,11717.32,415379,8116,0,19,7,0.177,35.45,0.048,Aggressive
71,66221,4771.01,84889,47515,2,12,5,0.135,17.79,0.718,Conservative
48,168269,10959.25,280658,13998,3,9,4,0.218,25.61,0.083,Balanced
51,172206,10175.3,14739,30279,4,19,10,0.291,1.45,0.176,Balanced
24,125922,6175.33,429762,107370,4,32,6,0.412,69.59,0.853,Balanced
53,53550,1837.04,18922,65150,2,28,8,0.588,10.3,1.217,Aggressive
35,34642,2137.28,415532,53955,0,28,7,0.26,194.42,1.558,Balanced
55,171511,12806.23,289699,98517,4,31,2,0.104,22.62,0.574,Conservative
26,248851,15661.4,185745,145977,3,36,2,0.245,11.86,0.587,Balanced
26,126093,3774.29,269114,12300,1,13,6,0.641,71.3,0.098,Aggressive
63,175655,9118.59,351641,121254,3,33,1,0.377,38.56,0.69,Conservative
25,113885,6529.93,177106,18202,0,18,5,0.312,27.12,0.16,Aggressive
68,99538,6049.59,464013,66021,3,29,1,0.271,76.7,0.663,Conservative
52,82014,5097.51,22103,105848,0,39,7,0.254,4.34,1.291,Conservative
35,39523,2163.75,257761,84935,3,8,3,0.343,119.13,2.149,Conservative
22,130285,5133.75,454238,110219,2,22,9,0.527,88.48,0.846,Aggressive
31,221615,16034.04,449869,138001,3,1,5,0.132,28.06,0.623,Conservative
45,237043,14482.67,231263,45174,4,31,1,0.267,15.97,0.191,Conservative
47,125879,5037.91,246901,45967,1,20,10,0.52,49.01,0.365,Aggressive
21,110629,4861.01,376094,119904,2,36,4,0.473,77.37,1.084,Aggressive
56,96830,6915.76,22496,4937,3,23,8,0.143,3.25,0.051,Balanced
37,65538,4577.38,302622,98967,0,17,7,0.162,66.11,1.51,Balanced
42,67310,3213.1,99378,78610,2,10,6,0.427,30.93,1.168,Balanced
45,161980,5008.81,257596,129960,4,9,9,0.629,51.43,0.802,Balanced
29,135266,4245.93,469165,23070,1,17,4,0.623,110.5,0.171,Aggressive
19,208362,8788.62,435694,142548,1,3,10,0.494,49.57,0.684,Balanced
60,204706,11873.24,41064,85263,3,33,1,0.304,3.46,0.417,Conservative
31,32699,1829.26,423715,104854,4,1,10,0.329,231.63,3.207,Balanced
39,86912,5059.77,32248,116813,4,20,6,0.301,6.37,1.344,Balanced
48,165327,10257.24,61902,112168,1,2,4,0.255,6.03,0.678,Conservative
40,99183,2979.36,163903,149411,1,16,1,0.64,55.01,1.506,Balanced
65,80282,2728.23,392470,22539,4,9,10,0.592,143.86,0.281,Balanced
37,78249,3571.52,307024,228,1,14,3,0.452,85.96,0.003,Balanced
55,58176,2109.72,451459,54090,0,1,1,0.565,213.99,0.93,Conservative
72,28163,918.64,185414,86980,1,35,5,0.609,201.83,3.088,Balanced
21,74210,4344.57,362404,65202,0,18,8,0.297,83.42,0.879,Aggressive
32,143844,9570.84,100399,23199,1,1,2,0.202,10.49,0.161,Conservative
41,124587,7931.46,458334,101190,2,5,6,0.236,57.79,0.812,Balanced
42,91979,6127.12,352872,12451,2,11,6,0.201,57.59,0.135,Balanced
18,98860,5900.47,8486,79527,2,38,5,0.284,1.44,0.804,Conservative
24,172215,10827.16,385906,12669,0,24,7,0.246,35.64,0.074,Aggressive
74,24920,1037.25,341326,84739,0,39,1,0.501,329.07,3.4,Conservative
48,102911,7685.35,117317,107582,3,32,10,0.104,15.27,1.045,Balanced
29,57996,2178.43,305454,16157,3,16,4,0.549,140.22,0.279,Aggressive
59,162820,6349.6,492851,117993,1,3,6,0.532,77.62,0.725,Conservative
22,114071,4837.63,480604,85519,0,8,4,0.491,99.35,0.75,Balanced
61,232323,17161.56,191616,52739,2,32,6,0.114,11.17,0.227,Balanced
67,67252,5007.8,470225,64156,2,22,2,0.106,93.9,0.954,Conservative
59,142734,9363.25,446349,88283,2,17,9,0.213,47.67,0.619,Balanced
55,214251,12426.23,281145,31626,1,27,4,0.304,22.63,0.148,Aggressive
29,157522,8349.12,414582,135531,0,3,5,0.364,49.66,0.86,Balanced
56,72756,5358.73,149962,70623,1,26,7,0.116,27.98,0.971,Balanced
35,70235,4287.8,240639,14898,4,35,8,0.267,56.12,0.212,Aggressive
19,110546,8010.91,303900,41001,4,13,1,0.13,37.94,0.371,Balanced
27,151092,6598.98,302172,14758,3,17,7,0.476,45.79,0.098,Aggressive
32,145802,6483.04,238786,146193,0,30,10,0.466,36.83,1.003,Aggressive
47,231325,15809.11,28212,48993,2,29,9,0.18,1.78,0.212,Balanced
61,128421,4627.65,6194,34888,0,14,2,0.568,1.34,0.272,Conservative
34,160736,11656.85,129701,13893,3,30,2,0.13,11.13,0.086,Balanced
21,86635,4541.92,186786,86416,2,37,4,0.371,41.12,0.997,Aggressive
24,43225,3096.09,347643,117838,1,38,1,0.14,112.28,2.726,Balanced
58,219245,9778.99,415378,29943,2,9,9,0.465,42.48,0.137,Aggressive
48,126885,7864.52,262654,5306,4,32,5,0.256,33.4,0.042,Balanced
68,105333,5403.42,431364,65461,1,4,3,0.384,79.83,0.621,Conservative
72,191297,11075.17,115598,116521,2,6,6,0.305,10.44,0.609,Conservative
56,30807,1610.71,421231,141781,1,1,7,0.373,261.52,4.602,Conservative
72,234346,17222.74,207954,98017,4,25,4,0.118,12.07,0.418,Balanced
51,26402,1607.57,440974,145986,4,38,2,0.269,274.31,5.529,Conservative
23,24521,997.65,374465,96711,0,3,5,0.512,375.35,3.944,Balanced
67,214237,15180.88,454246,130323,4,21,7,0.15,29.92,0.608,Conservative
55,134693,5743.72,159598,28412,4,14,10,0.488,27.79,0.211,Aggressive
62,28382,1311.21,17482,65326,4,30,10,0.446,13.33,2.302,Balanced
68,130996,4433.87,410923,16151,3,2,3,0.594,92.68,0.123,Conservative
51,35065,2469.11,450744,64690,4,22,2,0.155,182.55,1.845,Conservative
61,105470,4459.29,109393,136081,0,13,2,0.493,24.53,1.29,Conservative
32,34425,1412.59,431701,85782,1,25,4,0.508,305.61,2.492,Balanced
31,33111,2362.32,302498,49280,3,11,4,0.144,128.05,1.488,Balanced
23,191871,12680.11,209414,61818,1,10,5,0.207,16.52,0.322,Balanced
67,73257,2610.35,197420,132417,1,37,3,0.572,75.63,1.808,Conservative
54,143990,9276.9,72707,127439,0,25,1,0.227,7.84,0.885,Conservative
